index,sample,fluoroscein (uM),sulforhodamine (uM),cascade blue (uM),NanoCym beads (1/mL),double distilled water (uL),PBS (uL),http://igem.org/engineering/test_execution/ActivityEdgeFlow239/LiteralIdentified1/Dataset1/SampleData1,wavelength
G6,H1,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G2,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H2,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G3,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H3,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G4,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H4,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G5,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H5,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G6,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H6,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G7,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H7,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G8,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H8,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G9,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H9,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G10,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H10,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G11,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H11,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,G12,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G6,H12,0.0,0.0,0.0,46875000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G1,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H1,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G2,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H2,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G3,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H3,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G4,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H4,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G5,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H5,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G6,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H6,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G7,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H7,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G8,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H8,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G9,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H9,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G10,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H10,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G11,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H11,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,G12,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G7,H12,0.0,0.0,0.0,23437500.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G1,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H1,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G2,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H2,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G3,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H3,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G4,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H4,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G5,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H5,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G6,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H6,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G7,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H7,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G8,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H8,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G9,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H9,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G10,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H10,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G11,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H11,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,G12,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G8,H12,0.0,0.0,0.0,11718750.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G1,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H1,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G2,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H2,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G3,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H3,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G4,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H4,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G5,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H5,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G6,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H6,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G7,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H7,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G8,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H8,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G9,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H9,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G10,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H10,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G11,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H11,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,G12,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G9,H12,0.0,0.0,0.0,5859375.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G1,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H1,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G2,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H2,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G3,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H3,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G4,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H4,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G5,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H5,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G6,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H6,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G7,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H7,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G8,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H8,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G9,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H9,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G10,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H10,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G11,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H11,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,G12,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G10,H12,0.0,0.0,0.0,2929687.5,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G1,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H1,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G2,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H2,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G3,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H3,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G4,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H4,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G5,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H5,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G6,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H6,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G7,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H7,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G8,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H8,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G9,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H9,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G10,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H10,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G11,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H11,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,G12,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G11,H12,0.0,0.0,0.0,1464843.75,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G1,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H1,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G2,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H2,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G3,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H3,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G4,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H4,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G5,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H5,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G6,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H6,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G7,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H7,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G8,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H8,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G9,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H9,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G10,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H10,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G11,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H11,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,G12,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
G12,H12,0.0,0.0,0.0,0.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,G1,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,H1,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,G2,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,H2,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,G3,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,H3,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,G4,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,H4,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,G5,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,H5,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,G6,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,H6,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
H1,G7,0.0,0.0,0.0,1500000000.0,200,0,,http://igem.org/engineering/interlab/CallBehaviorAction64/ValuePin1/LiteralIdentified1/Measure1
